weightclass_Bantamweight_x,weightclass_Catch Weight_x,weightclass_Featherweight_x,weightclass_Flyweight_x,weightclass_Heavyweight_x,weightclass_Light Heavyweight_x,weightclass_Lightweight_x,weightclass_Middleweight_x,weightclass_Open Weight_x,weightclass_Strawweight_x,weightclass_Super Heavyweight_x,weightclass_Welterweight_x,stance_Open Stance_x,stance_Orthodox_x,stance_Sideways_x,stance_Southpaw_x,stance_Switch_x,weightclass_Bantamweight_y,weightclass_Catch Weight_y,weightclass_Featherweight_y,weightclass_Flyweight_y,weightclass_Heavyweight_y,weightclass_Light Heavyweight_y,weightclass_Lightweight_y,weightclass_Middleweight_y,weightclass_Open Weight_y,weightclass_Strawweight_y,weightclass_Super Heavyweight_y,weightclass_Welterweight_y,stance_Open Stance_y,stance_Orthodox_y,stance_Sideways_y,stance_Southpaw_y,stance_Switch_y,fx_win,height_diff,weight_diff,reach_diff,kds_sum_diff,sub_att_sum_diff,pass_sum_diff,rev_sum_diff,tds_succ_sum_diff,tds_att_sum_diff,tot_str_succ_sum_diff,tot_str_att_sum_diff,sig_str_head_succ_sum_diff,sig_str_head_att_sum_diff,sig_str_body_succ_sum_diff,sig_str_body_att_sum_diff,sig_str_leg_succ_sum_diff,sig_str_leg_att_sum_diff,sig_str_dist_succ_sum_diff,sig_str_dist_att_sum_diff,sig_str_clinch_succ_sum_diff,sig_str_clinch_att_sum_diff,sig_str_ground_succ_sum_diff,sig_str_ground_att_sum_diff,fight_time_sum_diff,kds_per_min_diff,sub_att_per_min_diff,pass_per_min_diff,rev_per_min_diff,tds_acc_diff,tds_succ_per_min_diff,tds_att_per_min_diff,tot_str_acc_diff,tot_str_succ_per_min_diff,tot_str_att_per_min_diff,sig_str_head_acc_diff,sig_str_head_succ_per_min_diff,sig_str_head_att_per_min_diff,sig_str_body_acc_diff,sig_str_body_succ_per_min_diff,sig_str_body_att_per_min_diff,sig_str_leg_acc_diff,sig_str_leg_succ_per_min_diff,sig_str_leg_att_per_min_diff,sig_str_dist_acc_diff,sig_str_dist_succ_per_min_diff,sig_str_dist_att_per_min_diff,sig_str_clinch_acc_diff,sig_str_clinch_succ_per_min_diff,sig_str_clinch_att_per_min_diff,sig_str_ground_acc_diff,sig_str_ground_succ_per_min_diff,sig_str_ground_att_per_min_diff,age_diff,ufc_wins_diff,ufc_losses_diff,ufc_draws_diff
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.050000000000000044,0.0,-0.030000000000000027,0.0,0.0,0.0,0.0,0.0,2.0,-9.0,-77.0,-16.0,-85.0,-3.0,-8.0,16.0,21.0,-11.0,-82.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.16000000000000003,-0.5999999999999996,-5.130000000000001,0.10999999999999999,-1.0699999999999998,-5.67,0.31000000000000005,-0.19999999999999996,-0.54,-0.22999999999999998,1.0599999999999998,1.4,0.15999999999999998,-0.7400000000000002,-5.47,0.10000000000000009,0.27,0.2699999999999999,-0.21999999999999997,0.26999999999999996,0.39999999999999997,1.7399999999999984,-1,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.050000000000000044,0.0,-0.050000000000000044,0.0,-1.0,0.0,-1.0,1.0,-3.0,-185.0,-362.0,-97.0,-242.0,-41.0,-69.0,-8.0,-8.0,-125.0,-276.0,-17.0,-38.0,-4.0,-5.0,-15.0,0.0,-0.03,0.0,-0.03,1.0,0.07,-0.06,-0.27,-5.6000000000000005,-8.670000000000002,-0.24,-3.0,-5.27,-0.57,-1.37,-2.1999999999999997,-0.10999999999999999,0.07000000000000006,0.22999999999999998,-0.21,-3.6000000000000005,-5.8,-0.45,-0.57,-1.27,-0.8,-0.13,-0.17,-2.629999999999999,-1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.1299999999999999,0.0,-0.17999999999999994,0.0,0.0,0.0,0.0,1.0,-14.0,6.0,81.0,14.0,98.0,-12.0,-26.0,8.0,13.0,19.0,99.0,-9.0,-14.0,0.0,0.0,7.700000000000003,0.0,0.0,0.0,0.0,0.33,0.03,-0.66,-0.07999999999999999,-0.43999999999999995,0.5899999999999999,-0.03,0.11999999999999988,1.7000000000000002,-0.010000000000000009,-0.59,-1.29,-0.1499999999999999,0.21,0.36,-0.03,0.1399999999999999,1.4000000000000004,-0.64,-0.4,-0.63,0.0,0.0,0.0,-6.739999999999998,1,-1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.1299999999999999,-10.0,-0.17999999999999994,0.0,0.0,0.0,0.0,0.0,2.0,-88.0,-62.0,-4.0,23.0,-9.0,-13.0,1.0,2.0,13.0,42.0,-21.0,-25.0,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.16000000000000003,-2.9399999999999995,-2.0599999999999987,-0.03999999999999998,-0.1299999999999999,0.7699999999999996,0.020000000000000018,-0.29999999999999993,-0.43999999999999995,-0.030000000000000027,0.029999999999999916,0.05999999999999994,0.0,0.43000000000000016,1.4000000000000004,-0.19999999999999996,-0.7,-0.8299999999999998,-0.8,-0.13,-0.17,2.9299999999999997,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-4.0,-12.0,-1.0,-2.0,2.0,0.0,-37.0,2.0,-29.0,13.0,13.0,-2.0,-7.0,14.0,-2.0,11.0,16.0,-12.0,-37.0,-15.0,0.0,-0.13,-0.36,-0.03,-0.33,0.1,0.43,0.13,2.7399999999999998,3.170000000000001,0.12,1.0699999999999998,1.6300000000000003,0.0,0.9999999999999999,0.9999999999999999,0.32999999999999996,0.2,0.030000000000000027,0.2,1.4000000000000001,2.3000000000000003,-0.29000000000000004,0.77,1.0999999999999999,0.48,0.09999999999999998,-0.73,1.0299999999999976,-2,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.09999999999999987,0.0,0.0,1.0,1.0,6.0,10.0,94.0,-17.0,13.0,-81.0,21.0,11.0,8.0,-3.0,2.0,-118.0,13.0,18.0,27.0,27.0,14.999999999999996,0.0,0.0,0.03,0.03,0.4,0.2,0.16999999999999998,0.51,1.9699999999999998,-7.430000000000001,0.25,-0.19999999999999996,-8.34,0.6699999999999999,0.54,-0.13,0.5,-0.09999999999999998,-0.84,0.24999999999999997,-1.0300000000000002,-10.73,-0.25,0.37,0.54,1.0,0.9,0.9,3.080000000000002,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.050000000000000044,0.0,-0.030000000000000027,0.0,0.0,4.0,-2.0,8.0,15.0,35.0,68.0,-14.0,11.0,5.0,3.0,9.0,11.0,-25.0,-10.0,21.0,22.0,4.0,13.0,10.269999999999996,0.0,0.0,0.15,-0.21,0.26,0.35,0.44000000000000006,-0.08999999999999997,-1.96,-1.700000000000001,-0.29000000000000004,-2.96,-2.8399999999999994,0.37000000000000005,0.09000000000000002,-0.22999999999999998,-0.09999999999999998,-0.08000000000000007,0.020000000000000018,-0.42000000000000004,-3.15,-3.4700000000000006,-0.040000000000000036,0.8999999999999999,0.95,-0.17000000000000004,-0.71,-0.53,4.320000000000004,2,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.030000000000000027,0.0,-0.050000000000000044,-1.0,0.0,5.0,-1.0,6.0,18.0,-23.0,-83.0,-32.0,-77.0,-14.0,-34.0,0.0,-1.0,-69.0,-139.0,22.0,24.0,1.0,3.0,0.0,-0.03,0.0,0.17,-0.03,0.0,0.2,0.6,0.06,-0.7699999999999996,-2.7699999999999996,-0.04999999999999999,-1.0699999999999998,-2.5700000000000003,0.22999999999999998,-0.47000000000000003,-1.13,0.030000000000000027,0.0,-0.030000000000000027,-0.10999999999999999,-2.3,-4.629999999999999,0.0,0.7299999999999999,0.8,-0.06,0.03,0.09999999999999998,6.77,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.08000000000000007,0.0,-0.050000000000000044,1.0,-1.0,4.0,0.0,0.0,3.0,75.0,168.0,38.0,128.0,7.0,10.0,17.0,19.0,35.0,123.0,18.0,21.0,9.0,13.0,15.400000000000002,0.05,-0.3,0.19,0.0,-0.75,-0.13,0.010000000000000009,-0.15000000000000002,1.4999999999999996,4.63,-0.10999999999999999,1.1600000000000001,4.529999999999999,-0.25,0.08000000000000002,0.21999999999999997,0.89,0.81,0.9,0.030000000000000027,1.53,5.319999999999999,0.86,0.85,1.0,0.050000000000000044,-0.3400000000000001,-0.6599999999999999,8.939999999999998,1,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.1299999999999999,-15.0,-0.09999999999999987,-1.0,1.0,3.0,-1.0,4.0,6.0,-2.0,-56.0,-9.0,-60.0,-7.0,-14.0,2.0,1.0,-27.0,-74.0,-10.0,-18.0,23.0,19.0,5.0,-0.06999999999999999,0.05,0.13,-0.06,0.57,0.19,0.27,0.17000000000000004,-1.54,-5.699999999999999,0.15000000000000002,-1.2800000000000002,-5.130000000000001,0.0,-0.45,-0.9,0.25,0.04999999999999999,-0.010000000000000009,-0.09000000000000002,-1.7699999999999998,-4.970000000000001,-0.56,-0.62,-1.12,0.19,0.7099999999999997,0.04999999999999982,4.490000000000002,3,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.050000000000000044,0.0,-0.09999999999999987,-2.0,0.0,2.0,0.0,10.0,14.0,48.0,81.0,28.0,62.0,-14.0,-17.0,-26.0,-33.0,-44.0,-41.0,0.0,0.0,32.0,53.0,20.63999999999999,-0.21,0.0,0.07,0.0,0.71,0.33,0.47,0.010000000000000009,-4.13,-7.44,0.04999999999999999,-0.8300000000000001,-3.08,-0.09999999999999998,-1.9400000000000002,-2.48,0.18000000000000005,-3.14,-3.8899999999999997,-0.25000000000000006,-6.54,-10.55,0.0,0.0,0.0,-0.06000000000000005,0.63,1.1099999999999999,6.410000000000004,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.050000000000000044,0.0,-0.1299999999999999,0.0,-1.0,3.0,1.0,0.0,11.0,40.0,78.0,18.0,50.0,2.0,5.0,8.0,9.0,-6.0,6.0,8.0,8.0,26.0,50.0,14.380000000000003,-0.12000000000000001,-0.29000000000000004,0.03,0.05,-0.42,-0.12000000000000001,0.3,-0.010000000000000009,-3.59,-6.460000000000001,-0.06,-3.62,-6.54,-0.17000000000000004,-0.14,-0.10999999999999999,-0.07999999999999996,0.040000000000000036,0.08999999999999997,-0.10000000000000003,-5.15,-9.17,0.0,0.27,0.27,-0.47,1.1600000000000001,2.34,4.470000000000002,4,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.050000000000000044,0.0,0.020000000000000018,1.0,1.0,3.0,2.0,1.0,10.0,-22.0,30.0,-18.0,31.0,-1.0,3.0,7.0,8.0,17.0,82.0,-7.0,-13.0,-22.0,-27.0,5.350000000000003,0.05,0.05,0.13,0.1,-0.8200000000000001,0.03,0.47000000000000003,-0.30000000000000004,-2.34,-0.4399999999999995,-0.32999999999999996,-1.6500000000000001,0.17999999999999972,-0.5700000000000001,-0.12000000000000002,0.07,-0.08999999999999997,0.29,0.34,-0.19,0.6299999999999999,3.5799999999999996,0.29000000000000004,-0.61,-1.0099999999999998,-0.45,-1.5,-1.9800000000000002,4.669999999999998,6,4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.020000000000000018,0.0,0.0,0.0,-2.0,2.0,0.0,1.0,4.0,-7.0,54.0,16.0,78.0,0.0,2.0,-13.0,-15.0,11.0,67.0,-9.0,-11.0,1.0,9.0,-1.3700000000000117,0.0,-0.08,0.1,0.010000000000000002,0.03,0.049999999999999996,0.19,-0.21000000000000002,-0.17000000000000037,2.7300000000000004,-0.03,0.7599999999999999,3.68,-0.13,0.019999999999999962,0.11000000000000004,-0.04999999999999993,-0.54,-0.62,-0.10000000000000003,0.5799999999999998,3.2399999999999998,-0.82,-0.38,-0.47,-0.8,0.049999999999999996,0.41000000000000003,4.020000000000003,-6,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.020000000000000018,0.0,0.07000000000000006,0.0,-1.0,-4.0,0.0,-6.0,-18.0,-76.0,-64.0,-16.0,2.0,-14.0,-13.0,-3.0,-2.0,15.0,54.0,-37.0,-53.0,-11.0,-14.0,-4.020000000000003,0.0,-0.04,-0.14,0.0,-0.23,-0.23,-0.63,-0.21000000000000002,-2.41,-1.25,-0.14,-0.40000000000000013,0.9100000000000001,-0.16999999999999993,-0.44000000000000006,-0.36,-0.07999999999999996,-0.029999999999999916,0.030000000000000027,-0.04999999999999999,0.95,3.0999999999999996,-0.67,-1.41,-2.0100000000000002,-0.08999999999999997,-0.41000000000000003,-0.51,4.969999999999999,-1,2,-1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.030000000000000027,-10.0,0.020000000000000018,0.0,-1.0,-2.0,-2.0,4.0,9.0,-21.0,-12.0,-6.0,-4.0,8.0,17.0,-6.0,-8.0,3.0,2.0,-5.0,4.0,-2.0,-1.0,-3.1200000000000045,0.0,-0.06,-0.11,-0.11,0.15999999999999998,0.27,0.65,-0.14,-0.7799999999999998,0.5999999999999996,-0.060000000000000026,-0.1200000000000001,0.7599999999999998,-0.26,0.59,1.2,0.19999999999999996,-0.31,-0.42000000000000004,0.02999999999999997,0.48,1.1399999999999997,-0.41,-0.20999999999999996,0.44000000000000006,-1.0,-0.11,-0.039999999999999994,-2.7399999999999984,-2,-3,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.050000000000000044,1.0,-3.0,-9.0,-2.0,-6.0,-15.0,-29.0,97.0,7.0,129.0,7.0,19.0,-9.0,-13.0,-1.0,111.0,10.0,27.0,-4.0,-3.0,4.700000000000003,0.03,-0.12,-0.36,-0.08,-0.35,-0.24,-0.6000000000000001,-0.25999999999999995,-1.8200000000000003,1.7800000000000011,-0.18,-0.1599999999999997,3.4000000000000004,-0.17000000000000004,0.08000000000000007,0.43999999999999995,0.25,-0.37,-0.53,-0.18999999999999995,-0.5,2.71,-0.22000000000000008,0.21999999999999997,0.75,-0.36,-0.16999999999999998,-0.15000000000000002,-1.9899999999999949,-1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.04999999999999982,0.0,0.04999999999999982,0.0,5.0,-1.0,-2.0,0.0,1.0,-30.0,-70.0,-5.0,-24.0,1.0,-4.0,-9.0,-17.0,-9.0,-31.0,-1.0,-7.0,-3.0,-7.0,0.0,0.0,0.33,-0.06,-0.13,0.0,0.0,0.07,0.10999999999999999,-2.0,-4.670000000000001,0.09000000000000002,-0.33000000000000007,-1.5999999999999999,0.47000000000000003,0.07,-0.26999999999999996,0.21999999999999997,-0.6000000000000001,-1.13,0.07,-0.6,-2.07,0.5,-0.07,-0.47000000000000003,0.020000000000000018,-0.20000000000000007,-0.46999999999999986,-0.5700000000000003,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.07000000000000006,0.0,0.0,-1.0,1.0,-1.0,0.0,-4.0,-4.0,-78.0,-95.0,-33.0,-46.0,-1.0,-1.0,2.0,3.0,-3.0,-2.0,-8.0,-12.0,-21.0,-30.0,-8.400000000000002,-0.09,0.36,-0.09,0.0,-1.0,-0.36,-0.36,-0.36,-4.8100000000000005,-2.8000000000000007,-0.38,-2.14,-0.5899999999999999,-0.16999999999999998,0.18,0.7200000000000001,0.67,0.72,1.08,-0.13,1.09,4.4399999999999995,-0.14,-0.45000000000000007,-0.53,-0.7,-1.88,-2.69,0.5400000000000027,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.07000000000000006,0.0,0.07999999999999985,-3.0,1.0,-3.0,0.0,0.0,0.0,24.0,71.0,16.0,53.0,21.0,28.0,-2.0,0.0,16.0,58.0,24.0,34.0,-5.0,-11.0,14.139999999999995,-0.83,0.06,-0.83,0.0,0.0,0.0,0.0,-0.18999999999999995,-9.61,-11.130000000000003,-0.14000000000000007,-3.71,-5.3500000000000005,0.13,0.5200000000000001,0.4800000000000002,-0.29000000000000004,-1.65,-1.54,-0.20999999999999996,-2.6100000000000003,-2.66,0.69,1.35,1.69,0.22999999999999998,-3.57,-5.4399999999999995,4.169999999999998,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,-3.0,-1.0,-2.0,3.0,-18.0,77.0,14.0,115.0,-4.0,-4.0,-10.0,-16.0,10.0,100.0,1.0,5.0,-11.0,-10.0,-6.350000000000001,0.04,0.0,-0.1,-0.03,-1.0,-0.07,0.13999999999999999,-0.20000000000000007,0.3800000000000008,5.34,-0.13999999999999996,1.06,6.029999999999999,-0.07,-0.019999999999999907,0.14000000000000012,0.07999999999999996,-0.10999999999999988,-0.27,-0.12,1.1999999999999997,5.91,-0.20999999999999996,0.09999999999999998,0.28,-0.5900000000000001,-0.36000000000000004,-0.3,-6.090000000000003,-2,-1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.020000000000000018,0.0,-0.08000000000000007,1.0,0.0,0.0,0.0,-1.0,-4.0,-14.0,-39.0,-1.0,-21.0,-7.0,-10.0,-1.0,-1.0,-3.0,-26.0,-7.0,-9.0,1.0,3.0,-5.040000000000006,0.1,0.0,0.0,0.0,-0.2,-0.07,-0.23,0.010000000000000009,0.07999999999999963,-0.0699999999999994,0.07999999999999999,0.4099999999999999,0.1899999999999995,-0.07999999999999996,-0.2300000000000001,-0.19000000000000017,-0.06000000000000005,0.07,0.20000000000000007,0.07,0.43999999999999995,0.22000000000000064,-0.08999999999999997,-0.30000000000000004,-0.32999999999999985,0.33,0.1,0.3,4.079999999999998,3,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.020000000000000018,0.0,-0.050000000000000044,0.0,0.0,2.0,3.0,0.0,-1.0,-47.0,-113.0,-22.0,-75.0,-10.0,-20.0,-4.0,-6.0,-39.0,-104.0,-15.0,-22.0,18.0,25.0,-0.6000000000000014,0.0,0.0,0.14,0.21,0.0,0.0,-0.07,0.13,-3.0500000000000003,-7.390000000000001,0.15000000000000002,-1.4,-4.87,0.44999999999999996,-0.66,-1.33,0.25,-0.26,-0.39,-0.010000000000000009,-2.57,-6.87,0.29000000000000004,-0.9899999999999999,-1.46,0.72,1.25,1.74,7.530000000000001,5,3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.030000000000000027,-1.0,0.0,-2.0,0.0,-7.0,-13.0,-182.0,-219.0,-37.0,-52.0,-12.0,-15.0,-11.0,-12.0,-19.0,-32.0,-28.0,-34.0,-13.0,-13.0,-15.859999999999992,-0.05,0.0,-0.1,0.0,-0.54,-0.37,-0.68,-0.28,-7.21,-7.089999999999999,-0.029999999999999916,0.1200000000000001,0.3799999999999999,-0.71,-0.63,-0.27,-0.36,-0.32,-0.10999999999999999,-0.34,-0.74,-0.3899999999999999,-0.82,-1.47,-1.78,-0.15000000000000002,1.38,2.16,-1.8300000000000018,-1,-3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.1299999999999999,0.0,-0.17999999999999994,0.0,0.0,0.0,0.0,1.0,3.0,12.0,19.0,-2.0,-2.0,-4.0,-1.0,1.0,2.0,2.0,2.0,4.0,9.0,-11.0,-12.0,3.8900000000000006,0.0,0.0,-0.020000000000000004,0.0,0.33,0.05,0.16,0.010000000000000009,-0.03999999999999959,-0.15000000000000036,-0.020000000000000018,-0.5999999999999999,-1.0699999999999998,-0.45,-0.32999999999999996,-0.18000000000000005,0.5,0.05,0.11,0.030000000000000027,-0.06000000000000005,-0.41999999999999993,-0.31000000000000005,0.10999999999999999,0.39,-0.10999999999999999,-0.9400000000000001,-1.0899999999999999,0.33999999999999986,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.10000000000000009,1.0,0.0,0.0,0.0,0.0,0.0,-74.0,-186.0,-52.0,-130.0,-2.0,-29.0,-17.0,-23.0,-90.0,-210.0,19.0,28.0,0.0,0.0,-22.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999999999994,2.62,2.58,0.040000000000000036,0.8500000000000001,1.2999999999999998,0.37000000000000005,1.87,1.5299999999999998,0.22999999999999998,-0.29000000000000004,-0.49,0.08000000000000002,-0.22999999999999998,-1.7300000000000004,0.15000000000000002,2.67,4.08,0.0,0.0,0.0,-0.10999999999999943,-2,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.020000000000000018,0.0,-0.020000000000000018,0.0,0.0,-4.0,0.0,-1.0,0.0,30.0,142.0,23.0,129.0,13.0,24.0,1.0,0.0,28.0,137.0,10.0,17.0,-1.0,-1.0,6.029999999999998,-0.019999999999999997,0.0,-0.24,0.0,-0.25,-0.06,-0.06999999999999998,-0.14,0.1299999999999999,3.8499999999999996,-0.12,0.41999999999999993,4.1000000000000005,-0.07000000000000006,0.32999999999999996,0.7,0.05999999999999994,-0.17999999999999994,-0.25,-0.13,0.4200000000000004,4.16,-0.05999999999999994,0.25,0.48,0.0,-0.07999999999999999,-0.07999999999999999,-8.690000000000001,-9,-5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.050000000000000044,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,-1.0,-3.0,41.0,147.0,12.0,93.0,24.0,45.0,7.0,11.0,48.0,155.0,-5.0,-6.0,0.0,0.0,17.82,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.91,-0.24000000000000005,-0.08000000000000007,3.01,-0.18000000000000002,-0.10000000000000009,2.1999999999999997,-0.26,0.27,1.03,0.58,0.31,0.33,0.0,1.4799999999999998,4.76,-0.83,-1.0,-1.2,0.0,0.0,0.0,-3.9400000000000013,2,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.050000000000000044,-15.0,0.030000000000000027,1.0,-4.0,0.0,0.0,1.0,2.0,-9.0,18.0,-3.0,11.0,-1.0,6.0,7.0,12.0,16.0,37.0,8.0,18.0,-21.0,-26.0,1.3500000000000014,0.05,-0.24,0.0,0.0,0.5,0.06,0.11,-0.13999999999999996,-0.8300000000000001,0.4499999999999993,-0.07999999999999996,-0.3400000000000001,0.23000000000000043,-0.39,-0.10999999999999999,0.28,-0.13,0.38000000000000006,0.66,0.06,0.8200000000000001,1.81,-0.27,0.3899999999999999,0.9500000000000001,-0.29000000000000004,-1.28,-1.5999999999999999,3.3099999999999987,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.07000000000000006,-15.0,-0.04999999999999982,3.0,-1.0,-4.0,0.0,0.0,0.0,-94.0,-60.0,-7.0,25.0,-12.0,-7.0,-4.0,-2.0,-37.0,-12.0,3.0,11.0,11.0,17.0,-11.700000000000003,0.23,0.0,-0.12000000000000001,0.0,0.0,0.04,0.04,-0.29000000000000004,-1.0499999999999998,3.17,-0.19,1.5900000000000003,5.31,-0.33000000000000007,-0.13,0.32000000000000006,-0.22000000000000008,0.09000000000000002,0.27,-0.31,-0.4200000000000004,2.7699999999999996,-0.19999999999999996,0.8600000000000001,1.5700000000000003,-0.24,1.1099999999999999,1.5599999999999998,-0.5799999999999983,1,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.1499999999999999,-15.0,-0.020000000000000018,0.0,0.0,1.0,0.0,6.0,2.0,-87.0,-209.0,-64.0,-173.0,-14.0,-20.0,-8.0,-15.0,-101.0,-224.0,4.0,3.0,11.0,13.0,-7.369999999999997,0.0,0.0,0.04,0.0,0.35,0.27,0.25,0.020000000000000018,-2.1199999999999997,-5.23,-0.010000000000000009,-1.72,-4.569999999999999,-0.15000000000000002,-0.38,-0.45000000000000007,0.13,-0.13,-0.32000000000000006,-0.07999999999999996,-2.93,-6.15,0.23000000000000004,0.21999999999999997,0.23000000000000004,0.85,0.49,0.57,0.9800000000000004,3,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.07000000000000006,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,-107.0,-270.0,-53.0,-211.0,-17.0,-20.0,-23.0,-25.0,-70.0,-224.0,-18.0,-26.0,-5.0,-6.0,-20.729999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.06,-2.45,-5.569999999999999,-0.07999999999999999,-1.47,-5.17,-0.17000000000000004,-0.040000000000000036,0.21999999999999997,-0.41000000000000003,-0.55,-0.2400000000000001,-0.010000000000000009,-1.37,-4.18,0.30000000000000004,-0.52,-0.79,-0.83,-0.17,-0.2,-1.129999999999999,3,4,0
