height_x,weight_x,reach_x,fight_time_sum_x,kds_per_min_x,sub_att_per_min_x,pass_per_min_x,rev_per_min_x,tds_acc_x,tds_succ_per_min_x,tds_att_per_min_x,tot_str_acc_x,tot_str_succ_per_min_x,tot_str_att_per_min_x,sig_str_head_acc_x,sig_str_head_succ_per_min_x,sig_str_head_att_per_min_x,sig_str_body_acc_x,sig_str_body_succ_per_min_x,sig_str_body_att_per_min_x,sig_str_leg_acc_x,sig_str_leg_succ_per_min_x,sig_str_leg_att_per_min_x,sig_str_dist_acc_x,sig_str_dist_succ_per_min_x,sig_str_dist_att_per_min_x,sig_str_clinch_acc_x,sig_str_clinch_succ_per_min_x,sig_str_clinch_att_per_min_x,sig_str_ground_acc_x,sig_str_ground_succ_per_min_x,sig_str_ground_att_per_min_x,age_x,weightclass_Bantamweight_x,weightclass_Catch Weight_x,weightclass_Featherweight_x,weightclass_Flyweight_x,weightclass_Heavyweight_x,weightclass_Light Heavyweight_x,weightclass_Lightweight_x,weightclass_Middleweight_x,weightclass_Open Weight_x,weightclass_Strawweight_x,weightclass_Super Heavyweight_x,weightclass_Welterweight_x,stance_Open Stance_x,stance_Orthodox_x,stance_Sideways_x,stance_Southpaw_x,stance_Switch_x,height_y,weight_y,reach_y,fight_time_sum_y,kds_per_min_y,sub_att_per_min_y,pass_per_min_y,rev_per_min_y,tds_acc_y,tds_succ_per_min_y,tds_att_per_min_y,tot_str_acc_y,tot_str_succ_per_min_y,tot_str_att_per_min_y,sig_str_head_acc_y,sig_str_head_succ_per_min_y,sig_str_head_att_per_min_y,sig_str_body_acc_y,sig_str_body_succ_per_min_y,sig_str_body_att_per_min_y,sig_str_leg_acc_y,sig_str_leg_succ_per_min_y,sig_str_leg_att_per_min_y,sig_str_dist_acc_y,sig_str_dist_succ_per_min_y,sig_str_dist_att_per_min_y,sig_str_clinch_acc_y,sig_str_clinch_succ_per_min_y,sig_str_clinch_att_per_min_y,sig_str_ground_acc_y,sig_str_ground_succ_per_min_y,sig_str_ground_att_per_min_y,age_y,weightclass_Bantamweight_y,weightclass_Catch Weight_y,weightclass_Featherweight_y,weightclass_Flyweight_y,weightclass_Heavyweight_y,weightclass_Light Heavyweight_y,weightclass_Lightweight_y,weightclass_Middleweight_y,weightclass_Open Weight_y,weightclass_Strawweight_y,weightclass_Super Heavyweight_y,weightclass_Welterweight_y,stance_Open Stance_y,stance_Orthodox_y,stance_Sideways_y,stance_Southpaw_y,stance_Switch_y,fx_win
1.73,135.0,1.73,29.999999999999996,0.0,0.0,0.13,0.0,0.45,0.17,0.37,0.41,5.2,12.53,0.25,2.23,9.1,0.85,0.37,0.43,1.0,0.2,0.2,0.26,2.3,8.9,0.62,0.43,0.7,0.5,0.07,0.13,26.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.68,135.0,1.68,54.31,0.02,0.04,0.22,0.0,0.55,0.22,0.41,0.59,4.81,8.18,0.34,1.44,4.27,0.7,0.61,0.87,0.81,0.24,0.29,0.29,1.01,3.54,0.78,0.53,0.68,0.61,0.74,1.22,36.96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.7,145.0,1.85,30.0,0.0,0.0,0.0,0.03,1.0,0.03,0.03,0.32,4.1,12.63,0.2,1.9,9.7,0.61,1.0,1.63,0.57,0.13,0.23,0.24,2.63,10.9,0.56,0.17,0.3,0.64,0.23,0.37,31.46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,145.0,1.73,64.35,0.02,0.0,0.03,0.02,0.57,0.2,0.36,0.38,2.6,6.85,0.33,1.83,5.61,0.5,0.37,0.75,0.83,0.08,0.09,0.31,1.68,5.33,0.56,0.34,0.61,0.52,0.26,0.51,29.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.78,170.0,1.88,22.41,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.74,6.6,8.97,0.31,0.85,2.72,0.75,0.4,0.54,0.74,0.76,1.03,0.39,1.29,3.35,0.71,0.54,0.76,1.0,0.18,0.18,29.78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.78,155.0,1.83,30.000000000000004,0.0,0.0,0.23,0.03,0.44,0.13,0.3,0.64,4.37,6.87,0.36,1.03,2.87,0.74,0.57,0.77,0.73,0.27,0.37,0.3,0.77,2.53,0.77,0.8,1.03,0.69,0.3,0.43,25.79,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.8,185.0,1.96,16.200000000000003,0.06,0.0,0.19,0.06,0.33,0.06,0.19,0.63,5.43,8.64,0.51,2.47,4.81,0.4,0.37,0.93,0.77,0.62,0.8,0.38,1.67,4.44,1.0,0.06,0.06,0.85,1.73,2.04,34.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.83,185.0,1.93,172.09,0.02,0.04,0.2,0.01,0.35,0.19,0.53,0.58,4.86,8.36,0.38,1.66,4.4,0.57,0.46,0.8,0.82,0.84,1.02,0.4,1.88,4.68,0.72,0.41,0.56,0.68,0.66,0.97,33.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.8,185.0,1.96,44.82,0.02,0.0,0.11,0.02,0.27,0.07,0.25,0.64,4.4,6.85,0.47,1.85,3.9,0.7,0.58,0.83,0.85,0.49,0.58,0.41,1.52,3.68,0.87,0.29,0.33,0.86,1.12,1.29,35.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.88,205.0,1.9,41.7,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.55,3.86,7.07,0.47,2.45,5.25,0.77,0.58,0.74,0.67,0.24,0.36,0.42,1.7,4.05,0.65,1.29,1.99,0.85,0.26,0.31,30.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.88,235.0,1.88,14.999999999999998,0.0,0.07,0.33,0.0,1.0,0.27,0.27,0.47,2.4,5.07,0.37,1.53,4.13,1.0,0.27,0.27,0.0,0.0,0.0,0.26,0.8,3.07,0.44,0.27,0.6,1.0,0.73,0.73,36.24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.91,265.0,2.01,5.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3.29,7.16,0.24,1.16,4.84,1.0,0.77,0.77,0.8,0.77,0.97,0.25,0.97,3.87,0.6,1.16,1.93,0.75,0.58,0.77,31.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.75,170.0,1.96,30.0,0.0,0.07,0.13,0.0,0.29,0.17,0.57,0.44,5.03,11.5,0.32,2.83,8.73,0.75,0.9,1.2,1.0,0.03,0.03,0.25,1.73,6.93,0.63,0.63,1.0,0.69,1.4,2.03,22.45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.68,170.0,1.7,45.0,0.02,0.0,0.33,0.0,0.34,0.29,0.84,0.6,3.38,5.67,0.42,1.27,3.04,0.53,0.2,0.38,0.95,0.4,0.42,0.43,1.4,3.22,0.65,0.24,0.38,0.91,0.22,0.24,33.56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.75,170.0,1.96,47.93,0.0,0.13,0.17,0.0,0.42,0.21,0.5,0.47,5.8,12.31,0.32,2.73,8.53,0.74,1.04,1.42,1.0,0.06,0.06,0.27,1.96,7.32,0.69,0.71,1.02,0.7,1.17,1.67,23.27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,155.0,1.9,47.2,0.0,0.04,0.21,0.0,0.22,0.08,0.38,0.49,3.52,7.12,0.3,1.25,4.13,0.5,0.38,0.76,0.76,0.4,0.53,0.33,1.55,4.75,0.45,0.11,0.23,0.86,0.38,0.44,35.85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.75,170.0,1.96,66.36,0.0,0.11,0.14,0.0,0.39,0.17,0.42,0.46,5.83,12.6,0.31,2.71,8.79,0.74,1.08,1.46,1.0,0.09,0.09,0.28,2.23,8.02,0.75,0.69,0.92,0.69,0.96,1.4,24.21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.73,155.0,1.8,10.3,0.1,0.0,0.0,0.0,0.0,0.0,0.29,0.58,4.37,7.57,0.46,2.52,5.53,0.86,0.58,0.68,1.0,0.39,0.39,0.46,2.04,4.47,0.59,0.97,1.65,1.0,0.49,0.49,28.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.75,170.0,1.96,84.08,0.0,0.12,0.27,0.0,0.42,0.23,0.54,0.48,5.42,11.2,0.32,2.4,7.61,0.77,1.01,1.32,1.0,0.07,0.07,0.28,1.91,6.85,0.79,0.67,0.84,0.69,0.9,1.31,24.81,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.85,170.0,1.9,68.97,0.01,0.07,0.19,0.0,0.41,0.19,0.46,0.52,5.07,9.84,0.3,1.67,5.52,0.71,0.46,0.65,1.0,0.2,0.2,0.3,1.57,5.18,0.71,0.35,0.49,0.59,0.42,0.71,29.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.75,170.0,1.96,88.7,0.0,0.12,0.27,0.0,0.43,0.23,0.52,0.5,5.56,11.13,0.33,2.49,7.52,0.77,0.97,1.26,1.0,0.09,0.09,0.28,1.85,6.54,0.79,0.63,0.8,0.7,1.07,1.53,25.09,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8,155.0,1.93,100.28,0.02,0.11,0.03,0.02,0.38,0.03,0.08,0.48,6.17,12.83,0.36,3.28,9.1,0.61,0.86,1.4,0.82,1.06,1.29,0.43,4.82,11.26,0.61,0.11,0.18,0.77,0.27,0.35,33.65,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.75,170.0,1.96,150.03,0.0,0.07,0.27,0.0,0.45,0.2,0.44,0.51,6.12,11.91,0.38,3.2,8.47,0.75,0.78,1.03,1.0,0.11,0.11,0.31,2.17,7.1,0.78,0.38,0.49,0.76,1.54,2.03,26.7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.73,170.0,1.78,319.4100000000001,0.02,0.04,0.12,0.0,0.41,0.14,0.35,0.53,5.27,9.97,0.35,2.14,6.14,0.69,0.83,1.21,0.82,0.74,0.9,0.38,2.49,6.48,0.73,0.65,0.89,0.65,0.57,0.88,34.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.78,205.0,1.78,21.0,0.0,0.0,0.43,0.0,1.0,0.48,0.48,0.5,4.52,9.1,0.34,1.71,5.1,0.33,0.05,0.14,0.0,0.0,0.0,0.2,0.19,0.95,0.5,0.05,0.1,0.36,1.52,4.19,28.28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.91,235.0,1.91,22.03,0.05,0.18,0.23,0.0,1.0,0.05,0.05,0.48,3.77,7.9,0.26,1.27,4.9,0.59,0.45,0.77,0.83,0.68,0.82,0.31,1.59,5.13,0.6,0.41,0.68,0.6,0.41,0.68,24.36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1.78,205.0,1.78,46.0,0.0,0.04,0.2,0.0,0.76,0.35,0.46,0.52,3.2,6.17,0.31,1.0,3.24,0.33,0.02,0.07,0.0,0.0,0.02,0.17,0.09,0.5,0.33,0.04,0.13,0.33,0.89,2.7,28.83,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.85,241.0,1.85,31.9,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.52,3.17,6.14,0.29,1.13,3.92,0.0,0.0,0.0,0.93,0.85,0.91,0.39,1.69,4.29,0.56,0.16,0.28,0.5,0.13,0.25,26.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1.78,205.0,1.78,71.0,0.0,0.06,0.14,0.0,0.72,0.25,0.35,0.51,2.54,4.99,0.31,0.89,2.83,0.33,0.01,0.04,0.0,0.0,0.01,0.24,0.21,0.87,0.4,0.06,0.14,0.34,0.63,1.87,29.27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.85,205.0,1.9,25.42,0.0,0.12,0.59,0.0,1.0,0.24,0.24,0.86,6.18,7.2,0.73,2.6,3.54,1.0,0.16,0.16,0.0,0.0,0.0,0.4,0.08,0.2,0.85,0.87,1.02,0.73,1.81,2.48,37.41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.78,205.0,1.78,86.52,0.0,0.06,0.12,0.0,0.69,0.23,0.34,0.56,2.64,4.69,0.33,0.82,2.46,0.78,0.08,0.1,0.5,0.01,0.02,0.26,0.21,0.8,0.62,0.12,0.18,0.37,0.59,1.61,30.42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.85,205.0,1.9,15.0,0.0,0.13,0.07,0.0,0.8,0.27,0.33,0.76,4.53,5.93,0.31,0.27,0.87,1.0,0.07,0.07,0.67,0.13,0.2,0.33,0.27,0.8,0.0,0.0,0.0,0.6,0.2,0.33,26.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.83,145.0,1.88,21.93,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.49,4.51,9.3,0.38,2.28,5.93,0.51,0.91,1.78,0.5,0.05,0.09,0.37,2.33,6.25,0.5,0.27,0.55,0.64,0.64,1.0,29.62,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,145.0,1.73,14.999999999999998,0.0,0.0,0.0,0.0,0.4,0.27,0.67,0.75,9.4,12.6,0.4,1.47,3.67,0.85,0.73,0.87,0.8,1.07,1.33,0.33,1.0,3.0,0.76,1.27,1.67,0.83,1.0,1.2,28.29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,27.130000000000003,0.04,0.04,0.26,0.0,0.14,0.11,0.81,0.42,3.39,8.04,0.29,1.66,5.68,0.62,0.37,0.59,0.62,0.18,0.29,0.22,1.11,5.01,0.81,0.48,0.59,0.65,0.63,0.96,24.33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7,145.0,1.73,137.87,0.0,0.09,0.17,0.04,0.38,0.22,0.59,0.63,5.93,9.39,0.32,1.25,3.9,0.71,0.5,0.7,0.67,0.13,0.2,0.34,1.26,3.71,0.53,0.19,0.36,0.58,0.43,0.74,28.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,44.050000000000004,0.05,0.07,0.25,0.0,0.49,0.54,1.11,0.5,3.63,7.2,0.39,1.88,4.88,0.59,0.3,0.5,0.75,0.2,0.27,0.26,0.93,3.61,0.75,0.34,0.45,0.7,1.11,1.59,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.83,155.0,1.88,16.65,0.0,0.12,0.24,0.0,0.62,0.3,0.48,0.71,9.31,13.03,0.49,2.94,6.01,0.81,0.78,0.96,0.8,0.24,0.3,0.45,1.74,3.84,0.74,1.2,1.62,0.57,1.02,1.8,30.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,59.05000000000001,0.03,0.05,0.25,0.0,0.48,0.49,1.02,0.51,4.23,8.23,0.37,2.08,5.59,0.69,0.37,0.54,0.82,0.24,0.29,0.31,1.44,4.57,0.63,0.29,0.46,0.7,0.97,1.39,25.58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.73,170.0,1.78,154.65,0.02,0.06,0.14,0.01,0.36,0.17,0.47,0.46,4.38,9.46,0.26,1.51,5.83,0.59,0.41,0.7,0.75,0.75,1.0,0.29,1.7,5.92,0.68,0.5,0.74,0.54,0.47,0.87,29.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.78,155.0,1.78,82.68,0.02,0.04,0.34,0.0,0.49,0.45,0.91,0.56,5.19,9.19,0.43,2.66,6.24,0.7,0.34,0.48,0.88,0.27,0.3,0.29,1.23,4.26,0.69,0.27,0.39,0.74,1.77,2.38,28.15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,155.0,1.85,153.46,0.05,0.0,0.0,0.01,0.58,0.05,0.08,0.36,4.37,11.96,0.26,2.22,8.37,0.5,1.1,2.21,0.74,0.81,1.1,0.33,3.54,10.68,0.62,0.4,0.64,0.55,0.2,0.36,30.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.85,205.0,1.93,4.99,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.01,4.01,0.5,0.8,1.6,1.0,0.4,0.4,0.0,0.0,0.0,0.5,0.6,1.2,1.0,0.2,0.2,0.67,0.4,0.6,27.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.91,205.0,1.93,11.149999999999999,0.0,0.27,0.27,0.0,0.2,0.09,0.45,0.7,7.71,10.94,0.46,2.06,4.48,0.84,1.43,1.7,1.0,0.36,0.36,0.42,1.61,3.86,0.83,1.79,2.15,0.83,0.45,0.54,29.64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.78,170.0,1.8,5.82,0.0,0.17,0.52,0.0,0.17,0.17,1.03,0.57,3.61,6.36,0.4,1.72,4.3,0.0,0.0,0.0,0.88,1.2,1.37,0.44,2.06,4.64,1.0,0.86,0.86,0.0,0.0,0.17,33.39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,170.0,1.85,15.0,0.0,0.0,0.13,0.0,0.56,0.33,0.6,0.72,10.2,14.13,0.54,3.33,6.2,0.75,1.0,1.33,0.67,0.4,0.6,0.31,1.07,3.47,0.74,2.6,3.53,0.94,1.07,1.13,25.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.78,170.0,1.8,20.82,0.0,0.05,0.19,0.0,0.12,0.1,0.77,0.5,3.99,7.93,0.27,1.25,4.56,0.88,0.67,0.77,0.93,0.62,0.67,0.32,1.54,4.76,0.83,0.91,1.1,0.67,0.1,0.14,33.79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.91,170.0,2.03,83.42,0.01,0.0,0.2,0.01,0.48,0.19,0.4,0.55,6.45,11.8,0.36,2.57,7.22,0.7,0.58,0.83,0.83,0.53,0.64,0.34,2.3,6.71,0.77,0.77,0.99,0.62,0.6,0.97,27.54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.78,170.0,1.8,32.19,0.0,0.03,0.16,0.0,0.15,0.09,0.62,0.5,3.2,6.37,0.26,0.96,3.63,0.83,0.47,0.56,0.94,0.53,0.56,0.34,1.27,3.79,0.71,0.62,0.87,0.67,0.06,0.09,36.11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8,170.0,1.83,30.0,0.0,0.03,0.0,0.0,0.0,0.0,0.1,0.42,4.33,10.4,0.27,2.07,7.57,0.62,0.7,1.13,0.9,0.87,0.97,0.37,3.53,9.5,0.67,0.07,0.1,0.5,0.03,0.07,30.47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.91,235.0,1.91,9.070000000000002,0.0,0.0,0.33,0.22,1.0,0.11,0.11,0.69,1.21,1.76,0.6,0.66,1.1,1.0,0.33,0.33,1.0,0.11,0.11,0.5,0.11,0.22,1.0,0.33,0.33,0.67,0.66,0.99,28.92,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.03,300.0,2.03,29.309999999999995,0.03,0.1,0.17,0.0,1.0,0.07,0.07,0.6,4.09,6.82,0.27,0.72,2.66,0.67,0.14,0.2,0.62,0.34,0.55,0.24,0.58,2.39,0.5,0.41,0.82,1.0,0.2,0.2,14.54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.83,205.0,1.88,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.44,2.13,4.87,0.24,0.67,2.73,0.53,0.53,1.0,0.83,0.33,0.4,0.3,1.07,3.53,0.78,0.47,0.6,0.0,0.0,0.0,26.57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.88,205.0,1.9,154.82999999999998,0.05,0.01,0.02,0.0,0.2,0.01,0.03,0.5,3.93,7.83,0.37,2.09,5.66,0.82,0.57,0.69,0.78,0.5,0.65,0.39,2.2,5.61,0.71,0.8,1.13,0.65,0.17,0.26,33.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.73,170.0,1.73,14.999999999999998,0.0,0.0,0.13,0.0,0.27,0.2,0.73,0.76,0.87,1.13,0.33,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.13,0.0,0.0,0.0,0.5,0.07,0.13,28.01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.85,185.0,1.93,38.260000000000005,0.03,0.13,0.16,0.03,0.41,0.18,0.44,0.71,9.88,13.9,0.34,1.67,4.97,0.62,0.47,0.76,0.7,0.18,0.26,0.29,1.2,4.13,0.67,0.47,0.71,0.57,0.65,1.15,21.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.85,185.0,1.96,15.0,0.0,0.0,0.07,0.07,0.25,0.07,0.27,0.7,5.6,8.0,0.23,0.53,2.33,0.75,0.4,0.53,1.0,0.2,0.2,0.28,0.67,2.4,0.7,0.47,0.67,0.0,0.0,0.0,24.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.96,185.0,2.01,7.650000000000002,0.0,0.26,0.65,0.13,0.0,0.0,0.0,0.78,5.62,7.19,0.62,1.7,2.75,0.25,0.13,0.52,0.5,0.13,0.26,0.42,1.05,2.48,0.0,0.0,0.13,1.0,0.92,0.92,32.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.85,185.0,1.96,24.980000000000004,0.0,0.0,0.16,0.08,0.17,0.04,0.24,0.75,5.88,7.89,0.33,0.72,2.2,0.82,0.36,0.44,1.0,0.2,0.2,0.36,0.8,2.24,0.8,0.48,0.6,0.0,0.0,0.0,25.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.88,185.0,1.96,33.18,0.0,0.03,0.27,0.09,0.29,0.06,0.21,0.74,3.38,4.58,0.45,0.72,1.6,0.87,0.39,0.45,0.8,0.12,0.15,0.39,0.57,1.48,0.93,0.42,0.45,0.89,0.24,0.27,31.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.85,185.0,1.96,39.980000000000004,0.0,0.0,0.1,0.05,0.25,0.05,0.2,0.78,6.98,8.9,0.44,1.2,2.7,0.93,1.0,1.08,1.0,0.45,0.45,0.41,0.95,2.3,0.89,1.6,1.8,0.8,0.1,0.13,26.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.91,185.0,1.9,17.870000000000005,0.17,0.0,0.0,0.0,0.0,0.0,0.11,0.88,5.48,6.27,0.7,1.29,1.85,0.82,0.78,0.95,0.94,0.9,0.95,0.74,1.29,1.73,0.82,1.51,1.85,1.0,0.17,0.17,27.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.85,185.0,1.96,69.98,0.0,0.0,0.13,0.03,0.4,0.09,0.21,0.64,6.54,10.23,0.32,1.5,4.69,0.81,0.8,0.99,0.98,0.6,0.61,0.31,1.37,4.49,0.89,1.17,1.31,0.74,0.36,0.49,26.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.93,185.0,1.98,67.11999999999999,0.0,0.16,0.36,0.06,0.48,0.16,0.34,0.64,3.69,5.77,0.47,1.53,3.28,0.76,0.39,0.51,0.81,0.19,0.24,0.38,0.61,1.59,0.57,0.49,0.86,0.65,1.01,1.56,29.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1.85,185.0,1.96,70.96000000000001,0.01,0.0,0.13,0.03,0.4,0.08,0.21,0.64,6.51,10.23,0.32,1.54,4.74,0.81,0.79,0.97,0.93,0.59,0.63,0.3,1.38,4.54,0.89,1.16,1.3,0.75,0.38,0.51,27.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.85,185.0,1.98,172.88,0.02,0.09,0.31,0.0,0.31,0.16,0.5,0.52,3.35,6.4,0.37,1.58,4.3,0.5,0.13,0.27,0.87,0.35,0.4,0.33,1.2,3.64,0.54,0.24,0.45,0.72,0.62,0.87,35.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.85,185.0,1.96,100.96000000000001,0.01,0.0,0.14,0.03,0.42,0.08,0.19,0.62,5.98,9.7,0.34,1.61,4.72,0.75,0.7,0.94,0.93,0.43,0.46,0.29,1.19,4.16,0.84,1.01,1.21,0.72,0.54,0.75,28.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.83,185.0,2.01,82.87,0.04,0.02,0.0,0.01,0.36,0.06,0.17,0.57,3.85,6.78,0.39,1.56,3.96,0.62,0.58,0.93,0.87,1.0,1.15,0.48,2.3,4.85,0.77,0.28,0.36,0.68,0.56,0.82,33.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.85,185.0,1.96,135.65,0.01,0.01,0.16,0.02,0.46,0.1,0.21,0.61,6.01,9.78,0.38,1.9,5.01,0.7,0.6,0.85,0.88,0.36,0.41,0.29,1.15,4.0,0.76,0.94,1.24,0.74,0.77,1.04,29.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.85,185.0,1.88,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.55,5.07,9.13,0.48,3.67,7.6,0.86,0.8,0.93,1.0,0.13,0.13,0.41,2.33,5.73,0.74,1.93,2.6,1.0,0.33,0.33,29.44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1.85,205.0,1.96,22.160000000000004,0.05,0.09,0.18,0.0,0.43,0.14,0.32,0.39,3.75,9.52,0.23,1.49,6.5,0.59,0.45,0.77,0.7,0.86,1.22,0.24,1.67,6.95,0.72,1.04,1.44,1.0,0.09,0.09,32.55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.93,205.0,1.98,104.51000000000002,0.01,0.11,0.13,0.02,0.33,0.06,0.17,0.57,4.74,8.33,0.34,1.58,4.7,0.71,0.35,0.5,0.67,0.23,0.34,0.25,0.9,3.59,0.7,0.55,0.78,0.61,0.72,1.17,32.88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.85,205.0,1.96,33.230000000000004,0.03,0.06,0.12,0.0,0.38,0.09,0.24,0.41,4.21,10.38,0.28,2.11,7.46,0.56,0.42,0.75,0.68,0.78,1.14,0.29,2.23,7.61,0.61,1.02,1.69,1.0,0.06,0.06,32.92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.93,205.0,1.98,115.58000000000001,0.01,0.1,0.13,0.02,0.35,0.07,0.2,0.55,4.77,8.73,0.32,1.59,5.05,0.71,0.41,0.57,0.67,0.27,0.4,0.25,0.98,3.95,0.64,0.64,0.99,0.6,0.65,1.07,33.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
