fx_win,sig_str_ground_att_sum_diff,sig_str_ground_succ_sum_diff,age_diff,tds_succ_sum_diff,pass_sum_diff,tds_succ_per_min_diff,tds_att_sum_diff,reach_diff,pass_per_min_diff,sig_str_head_acc_diff,sig_str_dist_acc_diff,tot_str_succ_sum_diff,ufc_losses_diff,sig_str_head_succ_sum_diff,sig_str_ground_att_per_min_diff,sig_str_ground_succ_per_min_diff,tds_att_per_min_diff,fight_time_sum_diff,tds_acc_diff
1,-5.0,3.0,4.030000000000001,-3.0,1.0,-0.1,12.0,-0.09999999999999987,-0.03,-0.09000000000000002,-0.13999999999999996,158.0,3,27.0,-0.2699999999999999,-0.06000000000000005,0.11000000000000004,12.030000000000001,-0.31999999999999995
1,-16.0,-17.0,6.809999999999999,-7.0,2.0,-0.09000000000000001,1.0,0.030000000000000027,0.06999999999999999,0.030000000000000027,-0.019999999999999962,-82.0,1,-20.0,-0.18000000000000005,-0.23,0.15999999999999998,-14.219999999999999,-0.26
1,-123.0,-84.0,0.30000000000000426,-11.0,-1.0,-0.18,-5.0,-0.09999999999999987,0.03,-0.26,-0.12,-310.0,2,-57.0,-2.54,-1.75,0.09000000000000008,-11.919999999999987,-0.3
0,-1.0,0.0,1.1700000000000017,6.0,-1.0,0.22000000000000003,-9.0,0.0,0.03999999999999998,0.02999999999999997,-0.07999999999999996,-265.0,2,-23.0,0.10999999999999999,0.10999999999999999,0.06999999999999995,-12.599999999999994,0.22000000000000003
0,-60.0,-36.0,11.709999999999997,7.0,-2.0,0.19,20.0,-0.09999999999999987,-0.010000000000000009,-0.12,-0.22000000000000003,-116.0,3,-154.0,-1.06,-0.62,0.51,-9.049999999999983,-0.13999999999999996
1,-11.0,-1.0,5.899999999999999,-5.0,-8.0,-0.12,17.0,-0.04999999999999982,-0.16,0.009999999999999953,-0.09000000000000002,-9.0,6,-49.0,-0.3699999999999999,-0.15000000000000002,0.16999999999999993,10.0,-0.3
1,-24.0,-10.0,9.729999999999997,2.0,7.0,-0.07,28.0,-0.19999999999999973,-0.04999999999999999,-0.10999999999999999,-0.12,-112.0,5,-51.0,-1.48,-0.93,0.16999999999999993,34.55999999999999,-0.30000000000000004
1,89.0,65.0,10.73,8.0,23.0,0.1,35.0,0.0,0.30999999999999994,-0.09000000000000002,-0.22999999999999998,174.0,5,40.0,1.25,0.8900000000000001,0.51,20.570000000000007,-0.22999999999999998
1,85.0,62.0,3.1799999999999997,3.0,32.0,0.03,13.0,-0.06999999999999984,0.5,0.11000000000000004,-0.14,93.0,-1,-63.0,1.2600000000000002,0.9200000000000002,0.18,5.960000000000022,-0.15999999999999998
1,49.0,48.0,7.020000000000003,5.0,22.0,0.15000000000000002,13.0,-0.04999999999999982,0.56,0.43000000000000005,0.3,-120.0,3,-113.0,1.58,1.42,0.4,-21.739999999999995,0.0
0,31.0,22.0,4.419999999999995,8.0,13.0,0.19,28.0,-0.04999999999999982,0.29000000000000004,0.43,0.12,131.0,4,-6.0,1.0499999999999998,0.8,0.63,-20.810000000000002,-0.35000000000000003
0,-101.0,-67.0,9.510000000000002,-6.0,-6.0,-0.14,18.0,-0.09999999999999987,-0.14,-0.07,-0.12,-214.0,8,-45.0,-2.1799999999999997,-1.46,0.21999999999999997,9.070000000000007,-0.27
1,3.0,3.0,7.550000000000004,3.0,2.0,0.010000000000000002,60.0,-0.04999999999999982,0.0,-0.08000000000000002,-0.09999999999999998,18.0,8,16.0,-0.43000000000000005,-0.32,0.72,54.85,-0.9299999999999999
0,-75.0,-56.0,8.700000000000003,-5.0,-2.0,-0.09,5.0,0.030000000000000027,-0.04000000000000001,-0.02999999999999997,-0.019999999999999962,-111.0,5,-50.0,-1.38,-1.03,0.08000000000000002,2.279999999999994,-0.25
0,8.0,7.0,1.4499999999999957,5.0,9.0,0.24000000000000002,5.0,0.06000000000000005,0.4,0.10999999999999999,0.010000000000000009,-31.0,-1,-63.0,0.59,0.4700000000000001,0.26,-7.43,0.22999999999999998
0,0.0,0.0,8.04,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.14,0.12,8.0,0,5.0,0.0,0.0,0.0,6.670000000000002,0.0
1,55.0,32.0,-0.7600000000000016,6.0,12.0,0.040000000000000036,6.0,-0.15000000000000013,0.62,0.19999999999999996,0.020000000000000018,105.0,-1,28.0,3.67,2.13,-0.14,10.95,0.21999999999999997
1,-44.0,-29.0,-5.370000000000001,5.0,4.0,0.31000000000000005,3.0,-0.10000000000000009,0.33999999999999997,-0.040000000000000036,0.0,-82.0,-4,-44.0,-0.8000000000000003,-0.5800000000000001,0.26000000000000006,-7.13000000000001,0.31999999999999995
1,96.0,72.0,4.98,9.0,15.0,0.26,20.0,-0.07000000000000006,0.43,0.22000000000000003,0.010000000000000009,149.0,-1,40.0,2.65,2.04,0.58,6.519999999999996,0.45
1,56.0,27.0,0.4800000000000004,-8.0,-5.0,-0.2,-13.0,-0.1200000000000001,-0.15000000000000002,-0.16000000000000003,-0.15999999999999998,6.0,-1,25.0,0.97,0.41999999999999993,-0.3400000000000001,4.239999999999995,-0.04999999999999999
0,69.0,44.0,-4.57,7.0,6.0,0.15999999999999998,14.0,-0.1200000000000001,0.13,0.10999999999999999,0.04999999999999999,180.0,-1,143.0,1.5199999999999998,0.96,0.37000000000000005,-11.629999999999981,0.10999999999999999
0,32.0,4.0,-0.5500000000000007,3.0,4.0,0.15,13.0,-0.1200000000000001,0.13,0.0,-0.020000000000000018,53.0,-7,22.0,1.0699999999999998,0.30000000000000004,0.4799999999999999,-16.470000000000013,-0.08999999999999997
1,8.0,-12.0,-8.599999999999998,1.0,-3.0,0.04000000000000001,-2.0,-0.07000000000000006,-0.07999999999999999,-0.23000000000000004,-0.050000000000000044,97.0,1,29.0,0.2500000000000001,-0.31999999999999995,-0.030000000000000027,-1.0999999999999943,0.04999999999999999
1,48.0,47.0,-2.730000000000004,5.0,4.0,0.09,13.0,-0.10000000000000009,0.09000000000000001,0.10999999999999999,-0.020000000000000018,212.0,-1,91.0,1.31,1.28,0.23000000000000004,16.309999999999995,0.03999999999999998
0,-104.0,-69.0,2.3299999999999983,3.0,1.0,0.07999999999999999,5.0,-0.10000000000000009,0.02,0.0,0.13,-1.0,3,-29.0,-1.5799999999999998,-1.04,0.21000000000000002,-12.52000000000001,0.07
1,13.0,8.0,3.740000000000002,7.0,2.0,-0.01999999999999999,33.0,-0.15000000000000013,0.04,0.06,0.04999999999999999,308.0,5,127.0,-0.06,0.17,0.53,42.249999999999986,-0.76
0,-90.0,-37.0,-0.9899999999999984,-3.0,-4.0,-0.06,-3.0,0.050000000000000044,-0.08,-0.28,-0.2,-191.0,0,-85.0,-1.88,-0.77,-0.06,-47.60000000000001,-1.0
0,0.0,2.0,-3.5699999999999967,1.0,0.0,-0.18,11.0,0.030000000000000027,0.0,0.12,0.31,55.0,0,4.0,-0.65,0.08,0.20999999999999996,21.43,-0.83
0,-2.0,-2.0,-3.759999999999998,1.0,-1.0,0.04000000000000001,10.0,-0.020000000000000018,-0.03,-0.32,-0.06,-150.0,0,-45.0,-0.06,-0.06,0.33999999999999997,-1.6400000000000006,-0.18000000000000002
0,-26.0,-18.0,7.239999999999998,-9.0,-5.0,-0.33,5.0,0.030000000000000027,-0.18000000000000002,-0.16999999999999998,-0.11000000000000004,-53.0,3,-7.0,-0.8999999999999999,-0.63,-0.03999999999999998,14.579999999999998,-0.7
1,-14.0,-4.0,6.739999999999998,-6.0,3.0,-0.12,-15.0,0.0,0.06,0.010000000000000009,-0.15000000000000002,-70.0,1,-70.0,-0.2600000000000001,-0.06999999999999995,-0.28,-1.230000000000004,-0.030000000000000027
1,42.0,28.0,9.420000000000002,6.0,9.0,0.17,11.0,0.10000000000000009,0.25,-0.08000000000000002,-0.37000000000000005,31.0,5,-41.0,1.13,0.76,0.3,9.720000000000002,0.55
1,-3.0,-1.0,2.8999999999999986,0.0,-1.0,0.6699999999999999,-1.0,0.10000000000000009,0.61,-0.18,0.31000000000000005,-68.0,0,-3.0,-0.2,-0.07,0.61,-13.65,0.5
0,27.0,14.0,0.3200000000000003,1.0,2.0,0.12,3.0,0.0,0.24,-0.33,-0.6,48.0,1,22.0,-16.44,-11.43,0.36,8.270000000000001,0.33
0,19.0,8.0,4.210000000000001,-2.0,4.0,-0.22,1.0,0.050000000000000044,0.17,0.04999999999999999,0.07999999999999996,165.0,-1,8.0,0.24,0.020000000000000018,-0.1,10.660000000000004,-0.6
1,29.0,14.0,4.130000000000003,2.0,4.0,0.08,5.0,-0.050000000000000044,0.17,0.020000000000000018,0.03999999999999998,112.0,1,-30.0,1.15,0.5599999999999999,0.21,4.530000000000008,0.4
1,-168.0,-88.0,5.669999999999998,-6.0,-4.0,-0.1,-8.0,0.0,-0.03,-0.12,0.03,-211.0,2,-86.0,-3.13,-1.65,-0.12,-19.539999999999992,-0.31
0,7.0,4.0,5.699999999999999,0.0,2.0,0.0,3.0,0.030000000000000027,0.08,-0.2,-0.17,47.0,3,22.0,0.27,0.16,0.12,15.980000000000004,0.0
1,-29.0,-22.0,-1.5200000000000031,-7.0,-15.0,-0.12,-11.0,-0.020000000000000018,-0.27,-0.08000000000000002,0.0,-87.0,4,-31.0,-0.4,-0.36000000000000004,-0.13,-17.440000000000005,-0.21999999999999997
1,-116.0,-58.0,4.689999999999998,-5.0,-3.0,-0.09999999999999999,-9.0,0.050000000000000044,-0.06,-0.2,-0.13,-56.0,1,-21.0,-2.4299999999999997,-1.21,-0.16999999999999998,-5.249999999999986,-0.15999999999999998
0,-25.0,-17.0,4.199999999999999,0.0,-4.0,-0.05,2.0,-0.07000000000000006,-0.2,-0.16999999999999998,-0.26,102.0,4,36.0,-1.16,-0.77,-0.04999999999999999,21.799999999999997,-0.16999999999999998
1,-1.0,2.0,3.879999999999999,-1.0,2.0,-0.010000000000000002,1.0,0.08000000000000007,0.06,-0.04000000000000001,-0.04999999999999999,107.0,4,25.0,0.03999999999999998,0.08,0.039999999999999994,-9.010000000000005,-0.42000000000000004
1,-1.0,1.0,4.16,0.0,1.0,0.0,8.0,0.0,0.02,-0.13999999999999999,-0.08999999999999997,-101.0,3,-173.0,0.0,0.03,0.17,-12.630000000000003,-0.89
0,-1.0,-8.0,-0.6899999999999977,2.0,16.0,-0.07,-5.0,0.030000000000000027,0.25,-0.38,-0.050000000000000044,289.0,6,25.0,-0.74,-0.88,-0.58,28.47,0.26
0,-22.0,-19.0,3.9200000000000017,-11.0,-2.0,-0.27,-27.0,0.10999999999999988,-0.05,-0.23999999999999996,-0.08000000000000002,-216.0,-2,-64.0,-0.49,-0.42000000000000004,-0.66,-15.399999999999991,-0.41
0,17.0,6.0,-6.68,4.0,4.0,0.27,12.0,0.10999999999999988,0.27,-0.72,-0.72,64.0,0,24.0,-1.21,-1.94,0.21999999999999997,13.470000000000002,0.31
1,26.0,11.0,2.66,7.0,5.0,0.25,18.0,0.1299999999999999,0.18,-0.009999999999999953,0.010000000000000009,34.0,-2,3.0,0.9199999999999999,0.39,0.63,-5.399999999999999,0.39
1,17.0,7.0,-3.25,7.0,11.0,0.18,20.0,0.0,0.27,-0.10000000000000003,-0.07,-97.0,-4,-25.0,0.49,0.22999999999999998,0.5199999999999999,-16.61999999999999,-0.030000000000000027
1,33.0,14.0,2.3299999999999983,11.0,12.0,0.25,30.0,0.06000000000000005,0.25,-0.18,-0.07,129.0,0,-19.0,0.47,0.05999999999999994,0.68,22.320000000000004,0.37
1,-29.0,-18.0,-5.589999999999996,0.0,-3.0,0.010000000000000009,3.0,0.08000000000000007,-0.06,-0.09000000000000002,-0.02999999999999997,39.0,-2,21.0,-0.7900000000000001,-0.49,0.13999999999999996,-2.7499999999999964,-0.07999999999999996
1,25.0,9.0,0.5700000000000003,2.0,7.0,0.14,8.0,-0.04999999999999982,0.34,0.06,-0.19,42.0,-2,8.0,2.05,1.01,0.5,-17.4,-0.09000000000000002
0,12.0,-2.0,6.959999999999997,-2.0,-8.0,-0.05,0.0,0.10999999999999988,-0.21,0.12,0.009999999999999953,-158.0,-1,-73.0,6.94,3.1999999999999997,0.45000000000000007,-31.22,-0.5
1,-2.0,-1.0,-5.589999999999996,2.0,0.0,0.09,16.0,0.08000000000000007,0.0,0.09000000000000002,0.0,41.0,-4,1.0,0.18,0.12000000000000002,0.72,-23.109999999999975,0.12
0,-45.0,-34.0,-4.07,-2.0,-9.0,-0.04000000000000001,-2.0,0.1299999999999999,-0.28,-0.03999999999999998,0.03999999999999998,37.0,1,3.0,-1.27,-0.94,0.09999999999999998,-8.889999999999993,-0.12000000000000002
0,12.0,11.0,5.549999999999997,2.0,0.0,0.09,9.0,-0.06999999999999984,0.0,-0.04999999999999999,-0.14,7.0,4,-11.0,0.53,0.49,0.4,-1.019999999999989,0.2
1,-4.0,-1.0,4.409999999999997,-1.0,0.0,-0.02,0.0,0.06000000000000005,0.0,-0.010000000000000009,-0.15000000000000002,-405.0,4,-114.0,0.5,0.5499999999999999,0.44000000000000006,-47.55,-0.14
1,-34.0,-22.0,4.589999999999996,2.0,-1.0,0.07999999999999999,8.0,0.1299999999999999,-0.010000000000000009,-0.10000000000000003,-0.07,-77.0,5,-15.0,-1.0899999999999999,-0.6900000000000001,0.33999999999999997,-3.8200000000000003,0.0
0,3.0,7.0,-1.4899999999999984,-1.0,-10.0,0.05000000000000002,1.0,-0.17999999999999994,-0.21,0.10999999999999999,0.06,89.0,-3,87.0,0.19999999999999998,0.28,0.22999999999999998,-16.240000000000002,-0.07999999999999996
0,-18.0,-16.0,2.1499999999999986,1.0,1.0,0.26,2.0,0.030000000000000027,0.26,-0.07,-0.11000000000000004,-102.0,0,-61.0,-0.5,-0.42000000000000004,0.52,-21.13,0.5
0,19.0,14.0,-6.57,1.0,2.0,0.23,1.0,0.0,0.46,0.43000000000000005,-0.38,-35.0,-2,-24.0,5.46,4.32,0.23,-20.02,1.0
1,25.0,20.0,-6.949999999999999,1.0,2.0,0.2,-2.0,0.10999999999999988,0.4,0.53,0.73,-2.0,-1,16.0,4.94,3.95,-0.06,-6.550000000000001,1.0
0,60.0,40.0,-0.2900000000000027,-2.0,0.0,-0.07,-3.0,0.10999999999999988,0.10999999999999999,0.27,0.09999999999999998,-24.0,-2,22.0,5.5200000000000005,3.7300000000000004,-0.060000000000000026,-8.169999999999998,-0.16999999999999998
1,61.0,39.0,5.43,-4.0,-1.0,-0.12000000000000001,-19.0,0.04999999999999982,0.03999999999999998,0.24,-0.03,-75.0,1,30.0,3.84,2.54,-0.57,-10.84,0.1
1,109.0,71.0,-5.729999999999997,-2.0,6.0,-0.049999999999999996,-7.0,0.07999999999999985,0.24,0.19000000000000006,-0.13000000000000003,41.0,-6,57.0,4.09,2.65,-0.18999999999999997,-4.400000000000016,-0.06
1,63.0,39.0,-8.639999999999997,-4.0,5.0,-0.04,-17.0,0.17999999999999972,0.28,0.2,-0.040000000000000036,-82.0,-6,-39.0,2.7399999999999998,1.69,-0.16,-38.870000000000005,0.010000000000000009
1,62.0,39.0,-3.4300000000000033,0.0,7.0,0.0,-7.0,0.07999999999999985,0.21,0.14,-0.040000000000000036,-26.0,1,14.0,1.87,1.17,-0.19,-1.6200000000000045,0.16
1,23.0,15.0,-2.5700000000000003,0.0,2.0,0.0,1.0,0.0,0.05,0.16999999999999998,0.019999999999999962,1.0,-3,13.0,0.51,0.33999999999999997,0.020000000000000004,2.0,-0.17000000000000004
0,55.0,41.0,-10.879999999999995,1.0,2.0,0.02,3.0,0.17999999999999972,0.04,0.09999999999999998,-0.04999999999999999,51.0,-3,72.0,1.1400000000000001,0.84,0.06,13.27000000000001,0.33
1,-29.0,-18.0,0.75,-3.0,-7.0,-0.05,0.0,0.029999999999999805,-0.12,-0.06,-0.08999999999999997,-252.0,1,-53.0,-0.5,-0.32000000000000006,0.0,1.1000000000000085,-0.5
1,80.0,59.0,1.5699999999999967,2.0,4.0,0.03,7.0,-0.10000000000000009,0.07,0.21,0.13999999999999999,116.0,2,101.0,1.28,0.92,0.11000000000000001,28.37000000000001,0.25
0,21.0,26.0,-1.0300000000000011,1.0,0.0,0.02,5.0,0.04999999999999982,0.010000000000000002,0.030000000000000027,-0.13,-219.0,0,-94.0,0.51,0.56,0.09999999999999999,-10.020000000000032,0.17
1,-20.0,-15.0,-1.5300000000000011,-4.0,-3.0,-0.09999999999999999,-9.0,0.1599999999999997,-0.06999999999999999,0.0,-0.010000000000000009,-56.0,0,-32.0,-0.47,-0.35,-0.21000000000000002,0.6999999999999957,-0.15999999999999998
0,-77.0,-60.0,-2.9399999999999977,-17.0,-7.0,-0.22999999999999998,-31.0,0.0,-0.12,0.04999999999999999,0.13,-216.0,-2,-63.0,-1.1300000000000001,-0.8500000000000001,-0.42000000000000004,-45.0,-0.050000000000000044
0,-31.0,-24.0,-8.21,-16.0,-21.0,-0.35,-26.0,0.15000000000000013,-0.49,-0.06,-0.020000000000000018,-98.0,-1,-33.0,-0.6900000000000001,-0.53,-0.57,-13.129999999999995,-0.09999999999999998
1,-1.0,0.0,-6.009999999999998,1.0,-2.0,-0.09000000000000001,0.0,0.050000000000000044,-0.13,0.15,0.21,121.0,-9,55.0,-0.13,-0.07999999999999999,-0.27,24.68,0.09999999999999998
0,-22.0,-13.0,-1.1700000000000017,3.0,1.0,-0.039999999999999994,8.0,0.0,0.02,-0.09999999999999998,-0.09000000000000002,158.0,1,83.0,-1.4,-0.88,0.05000000000000002,42.74000000000001,-0.5
1,0.0,0.0,-5.039999999999999,4.0,1.0,0.07,10.0,0.10000000000000009,0.02,0.07,0.030000000000000027,-19.0,-8,6.0,0.0,0.0,0.16,6.969999999999985,0.33
1,-6.0,-2.0,-1.4599999999999973,-2.0,-4.0,0.11000000000000001,-8.0,-0.08000000000000007,0.22000000000000003,0.24000000000000005,0.30000000000000004,-139.0,-1,-69.0,0.51,0.45999999999999996,-0.07,-27.960000000000004,0.6699999999999999
0,-32.0,-13.0,-7.1299999999999955,-1.0,3.0,0.15,0.0,-0.08000000000000007,0.32,0.09000000000000002,0.040000000000000036,-115.0,-3,-95.0,0.94,1.13,0.27,-40.050000000000004,-0.13
0,-1.0,1.0,1.370000000000001,8.0,-4.0,0.15,24.0,-0.10999999999999988,-0.3,0.040000000000000036,0.03999999999999998,249.0,3,28.0,-0.93,-0.71,0.5,24.99,-0.15000000000000002
1,-5.0,-1.0,-4.890000000000001,-2.0,-2.0,-0.05,-6.0,0.1499999999999999,-0.05,0.20999999999999996,0.25999999999999995,-219.0,-2,-126.0,7.51,5.0600000000000005,-0.15,-38.05,-0.33
0,71.0,35.0,-4.940000000000001,1.0,8.0,0.32,-2.0,0.0,0.58,0.15000000000000002,0.0,-201.0,-3,-41.0,5.68,3.08,0.36,-45.0,0.25
0,63.0,34.0,-0.8599999999999994,2.0,6.0,0.21999999999999997,-5.0,0.09999999999999987,0.42000000000000004,0.19999999999999996,0.04999999999999999,-18.0,0,2.0,4.31,2.3600000000000003,0.050000000000000044,-12.719999999999999,0.38000000000000006
0,69.0,33.0,-7.529999999999998,2.0,-4.0,0.2,-2.0,0.0,0.09999999999999998,0.14,0.07999999999999996,-18.0,-4,36.0,4.199999999999999,2.1799999999999997,0.15999999999999998,-15.909999999999997,0.31000000000000005
1,-3.0,-1.0,-0.9600000000000009,-1.0,0.0,-0.02,2.0,0.06999999999999984,0.0,-0.07,-0.07,-81.0,2,-29.0,-0.05,-0.010000000000000009,0.06999999999999999,-11.96,-1.0
1,23.0,13.0,1.4199999999999982,0.0,3.0,0.0,-2.0,0.030000000000000027,0.2,0.28,0.06,41.0,0,18.0,1.53,0.87,-0.72,12.219999999999999,0.0
1,-66.0,-39.0,-3.6999999999999993,1.0,5.0,0.05,-6.0,-0.1200000000000001,0.18000000000000002,0.06,0.0,-133.0,-1,-40.0,-1.25,-0.74,-0.10999999999999999,-11.049999999999994,0.55
0,21.0,6.0,1.6499999999999986,6.0,4.0,0.13,-8.0,-0.10000000000000009,0.09,0.02999999999999997,0.010000000000000009,-17.0,-1,-46.0,0.44999999999999996,0.13,-0.15000000000000002,-1.0499999999999972,0.56
1,-67.0,-57.0,0.030000000000001137,-7.0,-14.0,0.010000000000000009,-23.0,-0.07000000000000006,-0.21,-0.15000000000000002,-0.06,-292.0,1,-120.0,-1.0299999999999998,-0.98,-0.22999999999999998,-22.800000000000004,0.21000000000000002
1,19.0,8.0,-5.57,7.0,-5.0,0.23,12.0,0.050000000000000044,-0.19,0.010000000000000009,-0.03999999999999998,-14.0,1,1.0,0.6499999999999999,0.27,0.41,1.7300000000000004,-0.15000000000000002
1,-36.0,-26.0,3.1999999999999993,-7.0,-8.0,1.29,-10.0,-0.020000000000000018,1.25,0.26000000000000006,0.15000000000000002,-170.0,-2,-60.0,3.28,2.11,1.1700000000000002,-25.70000000000001,0.27
0,-27.0,-19.0,4.010000000000002,-1.0,-2.0,-0.030000000000000006,-5.0,0.04999999999999982,-0.07,-0.22999999999999998,-0.19,-114.0,-2,-75.0,-0.8899999999999999,-0.6100000000000001,-0.17,-4.8600000000000065,0.21000000000000002
1,2.0,4.0,4.100000000000001,-12.0,-9.0,-0.22,-35.0,0.09999999999999987,-0.16,-0.13,-0.16999999999999998,-164.0,1,-30.0,0.26,0.27999999999999997,-0.63,-23.68999999999999,-0.08000000000000002
1,-120.0,-83.0,3.629999999999999,-6.0,-5.0,-0.25,-5.0,0.1499999999999999,-0.27,-0.21000000000000002,-0.010000000000000009,-71.0,2,-60.0,-5.15,-3.64,-0.33,16.229999999999997,-0.46
1,32.0,24.0,1.8000000000000043,-10.0,12.0,-0.13,-23.0,0.029999999999999805,0.44,0.13,0.10000000000000003,31.0,0,41.0,1.8900000000000001,1.35,-0.15999999999999998,-32.900000000000006,-0.16999999999999998
1,59.0,43.0,3.5500000000000043,2.0,12.0,0.05,9.0,0.029999999999999805,0.31,0.0,-0.06,234.0,1,122.0,1.39,1.03,0.23,11.720000000000006,0.22
0,-12.0,-10.0,-6.509999999999998,-2.0,-5.0,-0.04,-18.0,-0.17999999999999994,-0.09,0.19999999999999998,0.32000000000000006,-165.0,-3,-47.0,-0.13,-0.13,-0.27999999999999997,-39.09,-0.11
1,-2.0,-2.0,-1.5700000000000003,-2.0,-1.0,-0.06,-19.0,0.0,-0.03,0.03999999999999998,0.08000000000000002,-4.0,-2,6.0,-0.03999999999999998,-0.04999999999999999,-0.59,-1.8799999999999955,0.49000000000000005
0,22.0,0.0,1.6999999999999993,-3.0,-1.0,-0.15000000000000002,-11.0,-0.030000000000000027,-0.039999999999999994,-0.24,-0.06,-65.0,0,2.0,0.09999999999999998,-0.24,-0.4,24.450000000000003,0.2
1,-20.0,-17.0,-7.420000000000002,-3.0,0.0,-0.01999999999999999,-19.0,0.0,0.22000000000000003,-0.10999999999999999,-0.040000000000000036,-147.0,-1,-59.0,-0.25,-0.34,-0.47000000000000003,-17.65,0.44000000000000006
0,-15.0,-9.0,-1.2899999999999991,-6.0,-5.0,-0.13000000000000003,-9.0,0.0,-0.050000000000000044,0.010000000000000009,-0.06999999999999995,-75.0,-1,-54.0,-0.20000000000000007,-0.11000000000000004,-0.2,-12.190000000000005,0.06000000000000005
0,-2.0,-1.0,-11.900000000000002,-2.0,4.0,-0.12000000000000001,-6.0,0.020000000000000018,0.09000000000000001,-0.09999999999999998,-0.09999999999999998,-23.0,-1,-14.0,-0.22000000000000003,-0.12999999999999995,-0.26999999999999996,8.769999999999996,0.25
1,58.0,34.0,-2.490000000000002,3.0,6.0,0.43,6.0,0.0,0.87,0.55,0.17,43.0,-1,35.0,8.37,4.91,0.87,0.21000000000000085,0.5
1,-119.0,-54.0,0.6600000000000001,-22.0,-15.0,-0.34,-15.0,0.0,-0.12,-0.06999999999999995,-0.2,-188.0,-1,-76.0,-0.9199999999999999,-0.21999999999999997,0.26,-27.800000000000004,-0.52
1,93.0,64.0,0.7300000000000004,3.0,11.0,0.010000000000000009,14.0,0.050000000000000044,0.26,0.020000000000000018,-0.12999999999999998,122.0,-3,36.0,2.42,1.7,0.20000000000000007,14.119999999999994,-0.07999999999999996
0,2.0,-3.0,-4.080000000000002,-6.0,-6.0,-0.16999999999999998,4.0,-0.020000000000000018,-0.15999999999999998,-0.09999999999999998,0.009999999999999981,21.0,-1,19.0,-0.020000000000000018,-0.1299999999999999,0.09000000000000008,1.029999999999994,-0.31999999999999995
0,-90.0,-52.0,-3.84,-6.0,-4.0,-0.17,2.0,-0.09999999999999987,-0.13000000000000003,-0.33000000000000007,-0.24999999999999997,-250.0,1,-45.0,-2.5100000000000002,-1.4900000000000002,-0.030000000000000027,7.930000000000014,-0.36000000000000004
1,0.0,-8.0,0.4499999999999993,-2.0,3.0,-0.06000000000000001,2.0,0.050000000000000044,0.08,-0.22999999999999998,-0.16999999999999998,-43.0,-1,-27.0,-0.020000000000000018,-0.22999999999999998,0.04999999999999999,0.44000000000001194,-0.29000000000000004
0,-123.0,-67.0,5.559999999999999,-10.0,-5.0,-0.33,18.0,-0.06999999999999984,-0.19,-0.07,0.040000000000000036,-209.0,3,24.0,-4.13,-2.22,0.05999999999999994,22.740000000000016,-0.51
1,12.0,6.0,-0.9299999999999997,0.0,-5.0,-0.009999999999999995,25.0,-0.020000000000000018,-0.1,0.020000000000000018,-0.010000000000000009,79.0,2,88.0,0.14,0.07,0.41,5.440000000000026,-0.12000000000000001
1,39.0,20.0,0.2900000000000027,3.0,2.0,0.03,42.0,0.0,-0.04000000000000001,-0.09999999999999998,-0.020000000000000018,57.0,1,77.0,0.21999999999999997,0.05999999999999994,0.5599999999999999,31.050000000000026,-0.11000000000000001
0,27.0,16.0,3.2399999999999984,-5.0,5.0,-0.22999999999999998,45.0,0.030000000000000027,0.01999999999999999,-0.16,-0.16000000000000003,5.0,3,52.0,-0.32000000000000006,-0.16000000000000003,0.44,36.69000000000001,-0.6199999999999999
1,59.0,32.0,-3.269999999999996,3.0,8.0,0.04000000000000001,29.0,0.050000000000000044,0.12,-0.020000000000000018,-0.05999999999999997,9.0,2,36.0,0.8699999999999999,0.43000000000000005,0.45,23.750000000000014,-0.21000000000000002
0,67.0,40.0,0.28000000000000114,4.0,9.0,0.04,28.0,-0.020000000000000018,0.15,0.16,0.08999999999999997,199.0,4,104.0,1.0499999999999998,0.64,0.44,35.000000000000014,-0.83
0,-75.0,-44.0,6.830000000000002,-5.0,-7.0,-0.18,13.0,-0.020000000000000018,-0.23000000000000004,-0.11000000000000001,0.040000000000000036,56.0,6,56.0,-2.1100000000000003,-1.25,0.06,23.970000000000013,-0.49
1,-15.0,-8.0,2.7300000000000004,-1.0,2.0,-0.08,4.0,0.08000000000000007,0.03,-0.16,-0.12,57.0,4,6.0,-0.55,-0.31,-0.06,29.389999999999986,-0.25
0,-22.0,-10.0,0.39000000000000057,0.0,-2.0,-0.020000000000000004,-5.0,0.030000000000000027,-0.05,0.03,0.03999999999999998,43.0,5,54.0,-0.49,-0.22,-0.16999999999999998,13.950000000000031,0.07
1,1.0,0.0,1.6599999999999966,-1.0,-3.0,-0.03,0.0,0.030000000000000027,-0.06999999999999999,-0.08000000000000002,-0.16000000000000003,10.0,2,36.0,0.010000000000000009,-0.009999999999999995,-0.04000000000000001,13.53000000000003,-0.11000000000000001
0,-47.0,-43.0,2.3900000000000006,-3.0,-9.0,-0.13,0.0,0.030000000000000027,-0.30000000000000004,-0.2,-0.02999999999999997,-2.0,1,-11.0,-1.52,-1.4,-0.15999999999999998,26.58,-0.25
0,23.0,21.0,-0.980000000000004,1.0,3.0,0.03,6.0,-0.06999999999999984,0.09,-0.07999999999999996,-0.12,16.0,0,-3.0,0.68,0.63,0.16999999999999998,1.4700000000000522,-0.04999999999999999
